id,original,num_pronunciations,word_count,tier,media_stem,forvo_url
7143175,Де знаходиться багажна карусель?,2,4,tier2,uk_7143175,https://forvo.com/word/%D0%94%D0%B5%20%D0%B7%D0%BD%D0%B0%D1%85%D0%BE%D0%B4%D0%B8%D1%82%D1%8C%D1%81%D1%8F%20%D0%B1%D0%B0%D0%B3%D0%B0%D0%B6%D0%BD%D0%B0%20%D0%BA%D0%B0%D1%80%D1%83%D1%81%D0%B5%D0%BB%D1%8C%3F/#uk
7145004,Де знаходиться найближча філія?,2,4,tier2,uk_7145004,https://forvo.com/word/%D0%94%D0%B5%20%D0%B7%D0%BD%D0%B0%D1%85%D0%BE%D0%B4%D0%B8%D1%82%D1%8C%D1%81%D1%8F%20%D0%BD%D0%B0%D0%B9%D0%B1%D0%BB%D0%B8%D0%B6%D1%87%D0%B0%20%D1%84%D1%96%D0%BB%D1%96%D1%8F%3F/#uk
7145001,Де знаходиться найближчий банкомат?,2,4,tier2,uk_7145001,https://forvo.com/word/%D0%94%D0%B5%20%D0%B7%D0%BD%D0%B0%D1%85%D0%BE%D0%B4%D0%B8%D1%82%D1%8C%D1%81%D1%8F%20%D0%BD%D0%B0%D0%B9%D0%B1%D0%BB%D0%B8%D0%B6%D1%87%D0%B8%D0%B9%20%D0%B1%D0%B0%D0%BD%D0%BA%D0%BE%D0%BC%D0%B0%D1%82%3F/#uk
7143180,Де продаються квитки?,2,3,tier2,uk_7143180,https://forvo.com/word/%D0%94%D0%B5%20%D0%BF%D1%80%D0%BE%D0%B4%D0%B0%D1%8E%D1%82%D1%8C%D1%81%D1%8F%20%D0%BA%D0%B2%D0%B8%D1%82%D0%BA%D0%B8%3F/#uk
7143183,Де я можу знайти...,2,4,tier2,uk_7143183,https://forvo.com/word/%D0%94%D0%B5%20%D1%8F%20%D0%BC%D0%BE%D0%B6%D1%83%20%D0%B7%D0%BD%D0%B0%D0%B9%D1%82%D0%B8.../#uk
7144949,Де я можу отримати своє замовлення?,2,6,tier2,uk_7144949,https://forvo.com/word/%D0%94%D0%B5%20%D1%8F%20%D0%BC%D0%BE%D0%B6%D1%83%20%D0%BE%D1%82%D1%80%D0%B8%D0%BC%D0%B0%D1%82%D0%B8%20%D1%81%D0%B2%D0%BE%D1%94%20%D0%B7%D0%B0%D0%BC%D0%BE%D0%B2%D0%BB%D0%B5%D0%BD%D0%BD%D1%8F%3F/#uk
4525255,Денис Бойко,2,2,tier2,uk_4525255,https://forvo.com/word/%D0%94%D0%B5%D0%BD%D0%B8%D1%81%20%D0%91%D0%BE%D0%B9%D0%BA%D0%BE/#uk
1165177,Дмитро Гнатюк,2,2,tier2,uk_1165177,https://forvo.com/word/%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%BE%20%D0%93%D0%BD%D0%B0%D1%82%D1%8E%D0%BA/#uk
4416804,Дніпропетровська область,2,2,tier2,uk_4416804,https://forvo.com/word/%D0%94%D0%BD%D1%96%D0%BF%D1%80%D0%BE%D0%BF%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D1%81%D1%8C%D0%BA%D0%B0%20%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C/#uk
7099071,До восьмої години треба всім повправлятися.,2,6,tier2,uk_7099071,https://forvo.com/word/%D0%94%D0%BE%20%D0%B2%D0%BE%D1%81%D1%8C%D0%BC%D0%BE%D1%97%20%D0%B3%D0%BE%D0%B4%D0%B8%D0%BD%D0%B8%20%D1%82%D1%80%D0%B5%D0%B1%D0%B0%20%D0%B2%D1%81%D1%96%D0%BC%20%D0%BF%D0%BE%D0%B2%D0%BF%D1%80%D0%B0%D0%B2%D0%BB%D1%8F%D1%82%D0%B8%D1%81%D1%8F./#uk
7143176,До яких воріт нам треба підійти?,2,6,tier2,uk_7143176,https://forvo.com/word/%D0%94%D0%BE%20%D1%8F%D0%BA%D0%B8%D1%85%20%D0%B2%D0%BE%D1%80%D1%96%D1%82%20%D0%BD%D0%B0%D0%BC%20%D1%82%D1%80%D0%B5%D0%B1%D0%B0%20%D0%BF%D1%96%D0%B4%D1%96%D0%B9%D1%82%D0%B8%3F/#uk
7143163,До якої години парцює автобус?,2,5,tier2,uk_7143163,https://forvo.com/word/%D0%94%D0%BE%20%D1%8F%D0%BA%D0%BE%D1%97%20%D0%B3%D0%BE%D0%B4%D0%B8%D0%BD%D0%B8%20%D0%BF%D0%B0%D1%80%D1%86%D1%8E%D1%94%20%D0%B0%D0%B2%D1%82%D0%BE%D0%B1%D1%83%D1%81%3F/#uk
2394674,Добрий день!,2,2,tier2,uk_2394674,https://forvo.com/word/%D0%94%D0%BE%D0%B1%D1%80%D0%B8%D0%B9%20%D0%B4%D0%B5%D0%BD%D1%8C%21/#uk
2276276,Добрий ранок,2,2,tier2,uk_2276276,https://forvo.com/word/%D0%94%D0%BE%D0%B1%D1%80%D0%B8%D0%B9%20%D1%80%D0%B0%D0%BD%D0%BE%D0%BA/#uk
1184487,Доброго вам здоров'я,2,3,tier2,uk_1184487,https://forvo.com/word/%D0%94%D0%BE%D0%B1%D1%80%D0%BE%D0%B3%D0%BE%20%D0%B2%D0%B0%D0%BC%20%D0%B7%D0%B4%D0%BE%D1%80%D0%BE%D0%B2%27%D1%8F/#uk
789877,Долар США,2,2,tier2,uk_789877,https://forvo.com/word/%D0%94%D0%BE%D0%BB%D0%B0%D1%80%20%D0%A1%D0%A8%D0%90/#uk
805334,Донецька область,2,2,tier2,uk_805334,https://forvo.com/word/%D0%94%D0%BE%D0%BD%D0%B5%D1%86%D1%8C%D0%BA%D0%B0%20%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C/#uk
6774797,Дякую Вам.,2,2,tier2,uk_6774797,https://forvo.com/word/%D0%94%D1%8F%D0%BA%D1%83%D1%8E%20%D0%92%D0%B0%D0%BC./#uk
7143177,Дякую за допомогу.,2,3,tier2,uk_7143177,https://forvo.com/word/%D0%94%D1%8F%D0%BA%D1%83%D1%8E%20%D0%B7%D0%B0%20%D0%B4%D0%BE%D0%BF%D0%BE%D0%BC%D0%BE%D0%B3%D1%83./#uk
7090064,Жити на сухому хлібі,2,4,tier2,uk_7090064,https://forvo.com/word/%D0%96%D0%B8%D1%82%D0%B8%20%D0%BD%D0%B0%20%D1%81%D1%83%D1%85%D0%BE%D0%BC%D1%83%20%D1%85%D0%BB%D1%96%D0%B1%D1%96/#uk
4416850,Житомирська область,2,2,tier2,uk_4416850,https://forvo.com/word/%D0%96%D0%B8%D1%82%D0%BE%D0%BC%D0%B8%D1%80%D1%81%D1%8C%D0%BA%D0%B0%20%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C/#uk
897334,Жовті Води,2,2,tier2,uk_897334,https://forvo.com/word/%D0%96%D0%BE%D0%B2%D1%82%D1%96%20%D0%92%D0%BE%D0%B4%D0%B8/#uk
4758108,З Днем Народження,2,3,tier2,uk_4758108,https://forvo.com/word/%D0%97%20%D0%94%D0%BD%D0%B5%D0%BC%20%D0%9D%D0%B0%D1%80%D0%BE%D0%B4%D0%B6%D0%B5%D0%BD%D0%BD%D1%8F/#uk
4416908,Закарпатська область,2,2,tier2,uk_4416908,https://forvo.com/word/%D0%97%D0%B0%D0%BA%D0%B0%D1%80%D0%BF%D0%B0%D1%82%D1%81%D1%8C%D0%BA%D0%B0%20%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C/#uk
7054627,Занесу сік додому та підемо гуляти.,2,6,tier2,uk_7054627,https://forvo.com/word/%D0%97%D0%B0%D0%BD%D0%B5%D1%81%D1%83%20%D1%81%D1%96%D0%BA%20%D0%B4%D0%BE%D0%B4%D0%BE%D0%BC%D1%83%20%D1%82%D0%B0%20%D0%BF%D1%96%D0%B4%D0%B5%D0%BC%D0%BE%20%D0%B3%D1%83%D0%BB%D1%8F%D1%82%D0%B8./#uk
4416802,Запорізька область,2,2,tier2,uk_4416802,https://forvo.com/word/%D0%97%D0%B0%D0%BF%D0%BE%D1%80%D1%96%D0%B7%D1%8C%D0%BA%D0%B0%20%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C/#uk
5487150,Звичайно ж ні,2,3,tier2,uk_5487150,https://forvo.com/word/%D0%97%D0%B2%D0%B8%D1%87%D0%B0%D0%B9%D0%BD%D0%BE%20%D0%B6%20%D0%BD%D1%96/#uk
1201157,Зелені свята,2,2,tier2,uk_1201157,https://forvo.com/word/%D0%97%D0%B5%D0%BB%D0%B5%D0%BD%D1%96%20%D1%81%D0%B2%D1%8F%D1%82%D0%B0/#uk
7098616,Йде дощ і мені потрібна парасолька,2,6,tier2,uk_7098616,https://forvo.com/word/%D0%99%D0%B4%D0%B5%20%D0%B4%D0%BE%D1%89%20%D1%96%20%D0%BC%D0%B5%D0%BD%D1%96%20%D0%BF%D0%BE%D1%82%D1%80%D1%96%D0%B1%D0%BD%D0%B0%20%D0%BF%D0%B0%D1%80%D0%B0%D1%81%D0%BE%D0%BB%D1%8C%D0%BA%D0%B0/#uk
7143173,Квиток в один кінець чи в обидва кінці?,2,8,tier2,uk_7143173,https://forvo.com/word/%D0%9A%D0%B2%D0%B8%D1%82%D0%BE%D0%BA%20%D0%B2%20%D0%BE%D0%B4%D0%B8%D0%BD%20%D0%BA%D1%96%D0%BD%D0%B5%D1%86%D1%8C%20%D1%87%D0%B8%20%D0%B2%20%D0%BE%D0%B1%D0%B8%D0%B4%D0%B2%D0%B0%20%D0%BA%D1%96%D0%BD%D1%86%D1%96%3F/#uk
8584915,Керченський міст,2,2,tier2,uk_8584915,https://forvo.com/word/%D0%9A%D0%B5%D1%80%D1%87%D0%B5%D0%BD%D1%81%D1%8C%D0%BA%D0%B8%D0%B9%20%D0%BC%D1%96%D1%81%D1%82/#uk
8579603,Київ – столиця Київської Русі,2,5,tier2,uk_8579603,https://forvo.com/word/%D0%9A%D0%B8%D1%97%D0%B2%20%E2%80%93%20%D1%81%D1%82%D0%BE%D0%BB%D0%B8%D1%86%D1%8F%20%D0%9A%D0%B8%D1%97%D0%B2%D1%81%D1%8C%D0%BA%D0%BE%D1%97%20%D0%A0%D1%83%D1%81%D1%96/#uk
7023525,Київ – це столиця України,2,5,tier2,uk_7023525,https://forvo.com/word/%D0%9A%D0%B8%D1%97%D0%B2%20%E2%80%93%20%D1%86%D0%B5%20%D1%81%D1%82%D0%BE%D0%BB%D0%B8%D1%86%D1%8F%20%D0%A3%D0%BA%D1%80%D0%B0%D1%97%D0%BD%D0%B8/#uk
7931639,Коло коня стоїть Грегор і одв'язув од сідла здорового мішка,2,10,tier2,uk_7931639,https://forvo.com/word/%D0%9A%D0%BE%D0%BB%D0%BE%20%D0%BA%D0%BE%D0%BD%D1%8F%20%D1%81%D1%82%D0%BE%D1%97%D1%82%D1%8C%20%D0%93%D1%80%D0%B5%D0%B3%D0%BE%D1%80%20%D1%96%20%D0%BE%D0%B4%D0%B2%27%D1%8F%D0%B7%D1%83%D0%B2%20%D0%BE%D0%B4%20%D1%81%D1%96%D0%B4%D0%BB%D0%B0%20%D0%B7%D0%B4%D0%BE%D1%80%D0%BE%D0%B2%D0%BE%D0%B3%D0%BE%20%D0%BC%D1%96%D1%88%D0%BA%D0%B0/#uk
4416934,Кіровоградська область,2,2,tier2,uk_4416934,https://forvo.com/word/%D0%9A%D1%96%D1%80%D0%BE%D0%B2%D0%BE%D0%B3%D1%80%D0%B0%D0%B4%D1%81%D1%8C%D0%BA%D0%B0%20%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C/#uk
7091683,"Лацно на сім світі що хотіти, те чинити.",2,8,tier2,uk_7091683,https://forvo.com/word/%D0%9B%D0%B0%D1%86%D0%BD%D0%BE%20%D0%BD%D0%B0%20%D1%81%D1%96%D0%BC%20%D1%81%D0%B2%D1%96%D1%82%D1%96%20%D1%89%D0%BE%20%D1%85%D0%BE%D1%82%D1%96%D1%82%D0%B8%2C%20%D1%82%D0%B5%20%D1%87%D0%B8%D0%BD%D0%B8%D1%82%D0%B8./#uk
7091955,Лаючий собака перегородив мені шлях.,2,5,tier2,uk_7091955,https://forvo.com/word/%D0%9B%D0%B0%D1%8E%D1%87%D0%B8%D0%B9%20%D1%81%D0%BE%D0%B1%D0%B0%D0%BA%D0%B0%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%B8%D0%B2%20%D0%BC%D0%B5%D0%BD%D1%96%20%D1%88%D0%BB%D1%8F%D1%85./#uk
4416801,Луганська область,2,2,tier2,uk_4416801,https://forvo.com/word/%D0%9B%D1%83%D0%B3%D0%B0%D0%BD%D1%81%D1%8C%D0%BA%D0%B0%20%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C/#uk
7090637,Львів - культурна столиця України.,2,5,tier2,uk_7090637,https://forvo.com/word/%D0%9B%D1%8C%D0%B2%D1%96%D0%B2%20-%20%D0%BA%D1%83%D0%BB%D1%8C%D1%82%D1%83%D1%80%D0%BD%D0%B0%20%D1%81%D1%82%D0%BE%D0%BB%D0%B8%D1%86%D1%8F%20%D0%A3%D0%BA%D1%80%D0%B0%D1%97%D0%BD%D0%B8./#uk
1238921,Львівська площа,2,2,tier2,uk_1238921,https://forvo.com/word/%D0%9B%D1%8C%D0%B2%D1%96%D0%B2%D1%81%D1%8C%D0%BA%D0%B0%20%D0%BF%D0%BB%D0%BE%D1%89%D0%B0/#uk
7091319,Любий тато,2,2,tier2,uk_7091319,https://forvo.com/word/%D0%9B%D1%8E%D0%B1%D0%B8%D0%B9%20%D1%82%D0%B0%D1%82%D0%BE/#uk
4525275,Максим Малишев,2,2,tier2,uk_4525275,https://forvo.com/word/%D0%9C%D0%B0%D0%BA%D1%81%D0%B8%D0%BC%20%D0%9C%D0%B0%D0%BB%D0%B8%D1%88%D0%B5%D0%B2/#uk
7090636,"Мені каву без цукру, будь ласка.",2,6,tier2,uk_7090636,https://forvo.com/word/%D0%9C%D0%B5%D0%BD%D1%96%20%D0%BA%D0%B0%D0%B2%D1%83%20%D0%B1%D0%B5%D0%B7%20%D1%86%D1%83%D0%BA%D1%80%D1%83%2C%20%D0%B1%D1%83%D0%B4%D1%8C%20%D0%BB%D0%B0%D1%81%D0%BA%D0%B0./#uk
7145000,Мені потрібно сплатити рахунок,2,4,tier2,uk_7145000,https://forvo.com/word/%D0%9C%D0%B5%D0%BD%D1%96%20%D0%BF%D0%BE%D1%82%D1%80%D1%96%D0%B1%D0%BD%D0%BE%20%D1%81%D0%BF%D0%BB%D0%B0%D1%82%D0%B8%D1%82%D0%B8%20%D1%80%D0%B0%D1%85%D1%83%D0%BD%D0%BE%D0%BA/#uk
1151153,Металіст Харків,2,2,tier2,uk_1151153,https://forvo.com/word/%D0%9C%D0%B5%D1%82%D0%B0%D0%BB%D1%96%D1%81%D1%82%20%D0%A5%D0%B0%D1%80%D0%BA%D1%96%D0%B2/#uk
9281934,Ми вивчаємо українську,2,3,tier2,uk_9281934,https://forvo.com/word/%D0%9C%D0%B8%20%D0%B2%D0%B8%D0%B2%D1%87%D0%B0%D1%94%D0%BC%D0%BE%20%D1%83%D0%BA%D1%80%D0%B0%D1%97%D0%BD%D1%81%D1%8C%D0%BA%D1%83/#uk
5454676,Ми хотіли,2,2,tier2,uk_5454676,https://forvo.com/word/%D0%9C%D0%B8%20%D1%85%D0%BE%D1%82%D1%96%D0%BB%D0%B8/#uk
4525256,Микита Шевченко,2,2,tier2,uk_4525256,https://forvo.com/word/%D0%9C%D0%B8%D0%BA%D0%B8%D1%82%D0%B0%20%D0%A8%D0%B5%D0%B2%D1%87%D0%B5%D0%BD%D0%BA%D0%BE/#uk
3900282,Миколаївська область,2,2,tier2,uk_3900282,https://forvo.com/word/%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D1%97%D0%B2%D1%81%D1%8C%D0%BA%D0%B0%20%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C/#uk
1238922,Михайлівська площа,2,2,tier2,uk_1238922,https://forvo.com/word/%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D1%96%D0%B2%D1%81%D1%8C%D0%BA%D0%B0%20%D0%BF%D0%BB%D0%BE%D1%89%D0%B0/#uk
7143208,Може зустрінемося за горнятком кави?,2,5,tier2,uk_7143208,https://forvo.com/word/%D0%9C%D0%BE%D0%B6%D0%B5%20%D0%B7%D1%83%D1%81%D1%82%D1%80%D1%96%D0%BD%D0%B5%D0%BC%D0%BE%D1%81%D1%8F%20%D0%B7%D0%B0%20%D0%B3%D0%BE%D1%80%D0%BD%D1%8F%D1%82%D0%BA%D0%BE%D0%BC%20%D0%BA%D0%B0%D0%B2%D0%B8%3F/#uk
6957431,Моя онука грає у баскетбол.,2,5,tier2,uk_6957431,https://forvo.com/word/%D0%9C%D0%BE%D1%8F%20%D0%BE%D0%BD%D1%83%D0%BA%D0%B0%20%D0%B3%D1%80%D0%B0%D1%94%20%D1%83%20%D0%B1%D0%B0%D1%81%D0%BA%D0%B5%D1%82%D0%B1%D0%BE%D0%BB./#uk
7089840,Мужчина заявив про крадіжку.,2,4,tier2,uk_7089840,https://forvo.com/word/%D0%9C%D1%83%D0%B6%D1%87%D0%B8%D0%BD%D0%B0%20%D0%B7%D0%B0%D1%8F%D0%B2%D0%B8%D0%B2%20%D0%BF%D1%80%D0%BE%20%D0%BA%D1%80%D0%B0%D0%B4%D1%96%D0%B6%D0%BA%D1%83./#uk
6986287,"На добраніч, діти, солодких вам снів.",2,6,tier2,uk_6986287,https://forvo.com/word/%D0%9D%D0%B0%20%D0%B4%D0%BE%D0%B1%D1%80%D0%B0%D0%BD%D1%96%D1%87%2C%20%D0%B4%D1%96%D1%82%D0%B8%2C%20%D1%81%D0%BE%D0%BB%D0%BE%D0%B4%D0%BA%D0%B8%D1%85%20%D0%B2%D0%B0%D0%BC%20%D1%81%D0%BD%D1%96%D0%B2./#uk
7330516,"Навколо було тихо, од берега не долітав сюди жоден звук",2,10,tier2,uk_7330516,https://forvo.com/word/%D0%9D%D0%B0%D0%B2%D0%BA%D0%BE%D0%BB%D0%BE%20%D0%B1%D1%83%D0%BB%D0%BE%20%D1%82%D0%B8%D1%85%D0%BE%2C%20%D0%BE%D0%B4%20%D0%B1%D0%B5%D1%80%D0%B5%D0%B3%D0%B0%20%D0%BD%D0%B5%20%D0%B4%D0%BE%D0%BB%D1%96%D1%82%D0%B0%D0%B2%20%D1%81%D1%8E%D0%B4%D0%B8%20%D0%B6%D0%BE%D0%B4%D0%B5%D0%BD%20%D0%B7%D0%B2%D1%83%D0%BA/#uk
7104460,Найкраща риба - це ковбаса!,2,5,tier2,uk_7104460,https://forvo.com/word/%D0%9D%D0%B0%D0%B9%D0%BA%D1%80%D0%B0%D1%89%D0%B0%20%D1%80%D0%B8%D0%B1%D0%B0%20-%20%D1%86%D0%B5%20%D0%BA%D0%BE%D0%B2%D0%B1%D0%B0%D1%81%D0%B0%21/#uk
7090059,Нащо питать! Либонь не знаєш Собачого життя мого!,2,8,tier2,uk_7090059,https://forvo.com/word/%D0%9D%D0%B0%D1%89%D0%BE%20%D0%BF%D0%B8%D1%82%D0%B0%D1%82%D1%8C%21%20%D0%9B%D0%B8%D0%B1%D0%BE%D0%BD%D1%8C%20%D0%BD%D0%B5%20%D0%B7%D0%BD%D0%B0%D1%94%D1%88%20%D0%A1%D0%BE%D0%B1%D0%B0%D1%87%D0%BE%D0%B3%D0%BE%20%D0%B6%D0%B8%D1%82%D1%82%D1%8F%20%D0%BC%D0%BE%D0%B3%D0%BE%21/#uk
6956933,Необдумані дії призводять до непередбачуваних наслідків.,2,6,tier2,uk_6956933,https://forvo.com/word/%D0%9D%D0%B5%D0%BE%D0%B1%D0%B4%D1%83%D0%BC%D0%B0%D0%BD%D1%96%20%D0%B4%D1%96%D1%97%20%D0%BF%D1%80%D0%B8%D0%B7%D0%B2%D0%BE%D0%B4%D1%8F%D1%82%D1%8C%20%D0%B4%D0%BE%20%D0%BD%D0%B5%D0%BF%D0%B5%D1%80%D0%B5%D0%B4%D0%B1%D0%B0%D1%87%D1%83%D0%B2%D0%B0%D0%BD%D0%B8%D1%85%20%D0%BD%D0%B0%D1%81%D0%BB%D1%96%D0%B4%D0%BA%D1%96%D0%B2./#uk
4652466,Номер один,2,2,tier2,uk_4652466,https://forvo.com/word/%D0%9D%D0%BE%D0%BC%D0%B5%D1%80%20%D0%BE%D0%B4%D0%B8%D0%BD/#uk
5487151,Ну звичайно ж,2,3,tier2,uk_5487151,https://forvo.com/word/%D0%9D%D1%83%20%D0%B7%D0%B2%D0%B8%D1%87%D0%B0%D0%B9%D0%BD%D0%BE%20%D0%B6/#uk
790235,Німецька мова,2,2,tier2,uk_790235,https://forvo.com/word/%D0%9D%D1%96%D0%BC%D0%B5%D1%86%D1%8C%D0%BA%D0%B0%20%D0%BC%D0%BE%D0%B2%D0%B0/#uk
7077253,Ніхто не може бути увільнений від своїх обов'язків перед державою,2,10,tier2,uk_7077253,https://forvo.com/word/%D0%9D%D1%96%D1%85%D1%82%D0%BE%20%D0%BD%D0%B5%20%D0%BC%D0%BE%D0%B6%D0%B5%20%D0%B1%D1%83%D1%82%D0%B8%20%D1%83%D0%B2%D1%96%D0%BB%D1%8C%D0%BD%D0%B5%D0%BD%D0%B8%D0%B9%20%D0%B2%D1%96%D0%B4%20%D1%81%D0%B2%D0%BE%D1%97%D1%85%20%D0%BE%D0%B1%D0%BE%D0%B2%27%D1%8F%D0%B7%D0%BA%D1%96%D0%B2%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B4%20%D0%B4%D0%B5%D1%80%D0%B6%D0%B0%D0%B2%D0%BE%D1%8E/#uk
4416899,Одеська область,2,2,tier2,uk_4416899,https://forvo.com/word/%D0%9E%D0%B4%D0%B5%D1%81%D1%8C%D0%BA%D0%B0%20%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C/#uk
4525264,Олег Гусєв,2,2,tier2,uk_4525264,https://forvo.com/word/%D0%9E%D0%BB%D0%B5%D0%B3%20%D0%93%D1%83%D1%81%D1%94%D0%B2/#uk
900725,Олег Ящук,2,2,tier2,uk_900725,https://forvo.com/word/%D0%9E%D0%BB%D0%B5%D0%B3%20%D0%AF%D1%89%D1%83%D0%BA/#uk
1397155,Олександр Архипенко,2,2,tier2,uk_1397155,https://forvo.com/word/%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%20%D0%90%D1%80%D1%85%D0%B8%D0%BF%D0%B5%D0%BD%D0%BA%D0%BE/#uk
5483309,Олександр Володимирович Зінченко,2,3,tier2,uk_5483309,https://forvo.com/word/%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%20%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87%20%D0%97%D1%96%D0%BD%D1%87%D0%B5%D0%BD%D0%BA%D0%BE/#uk
1285828,Олександр Долгополов,2,2,tier2,uk_1285828,https://forvo.com/word/%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%20%D0%94%D0%BE%D0%BB%D0%B3%D0%BE%D0%BF%D0%BE%D0%BB%D0%BE%D0%B2/#uk
4525272,Олександр Караваєв,2,2,tier2,uk_4525272,https://forvo.com/word/%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%20%D0%9A%D0%B0%D1%80%D0%B0%D0%B2%D0%B0%D1%94%D0%B2/#uk
790255,Операційна система,2,2,tier2,uk_790255,https://forvo.com/word/%D0%9E%D0%BF%D0%B5%D1%80%D0%B0%D1%86%D1%96%D0%B9%D0%BD%D0%B0%20%D1%81%D0%B8%D1%81%D1%82%D0%B5%D0%BC%D0%B0/#uk
8832770,Очікується дощ.,2,2,tier2,uk_8832770,https://forvo.com/word/%D0%9E%D1%87%D1%96%D0%BA%D1%83%D1%94%D1%82%D1%8C%D1%81%D1%8F%20%D0%B4%D0%BE%D1%89./#uk
7116309,"Павло Глазовий написав вірш під назвою ""Чудодійний борщ"".",2,8,tier2,uk_7116309,https://forvo.com/word/%D0%9F%D0%B0%D0%B2%D0%BB%D0%BE%20%D0%93%D0%BB%D0%B0%D0%B7%D0%BE%D0%B2%D0%B8%D0%B9%20%D0%BD%D0%B0%D0%BF%D0%B8%D1%81%D0%B0%D0%B2%20%D0%B2%D1%96%D1%80%D1%88%20%D0%BF%D1%96%D0%B4%20%D0%BD%D0%B0%D0%B7%D0%B2%D0%BE%D1%8E%20%22%D0%A7%D1%83%D0%B4%D0%BE%D0%B4%D1%96%D0%B9%D0%BD%D0%B8%D0%B9%20%D0%B1%D0%BE%D1%80%D1%89%22./#uk
1171168,Палац Україна,2,2,tier2,uk_1171168,https://forvo.com/word/%D0%9F%D0%B0%D0%BB%D0%B0%D1%86%20%D0%A3%D0%BA%D1%80%D0%B0%D1%97%D0%BD%D0%B0/#uk
1179198,Партія регіонів,2,2,tier2,uk_1179198,https://forvo.com/word/%D0%9F%D0%B0%D1%80%D1%82%D1%96%D1%8F%20%D1%80%D0%B5%D0%B3%D1%96%D0%BE%D0%BD%D1%96%D0%B2/#uk
7058400,"Перепрошую, де знаходиться туалет?",2,4,tier2,uk_7058400,https://forvo.com/word/%D0%9F%D0%B5%D1%80%D0%B5%D0%BF%D1%80%D0%BE%D1%88%D1%83%D1%8E%2C%20%D0%B4%D0%B5%20%D0%B7%D0%BD%D0%B0%D1%85%D0%BE%D0%B4%D0%B8%D1%82%D1%8C%D1%81%D1%8F%20%D1%82%D1%83%D0%B0%D0%BB%D0%B5%D1%82%3F/#uk
7143188,"Покличте, будь ласка, керівника магазину.",2,5,tier2,uk_7143188,https://forvo.com/word/%D0%9F%D0%BE%D0%BA%D0%BB%D0%B8%D1%87%D1%82%D0%B5%2C%20%D0%B1%D1%83%D0%B4%D1%8C%20%D0%BB%D0%B0%D1%81%D0%BA%D0%B0%2C%20%D0%BA%D0%B5%D1%80%D1%96%D0%B2%D0%BD%D0%B8%D0%BA%D0%B0%20%D0%BC%D0%B0%D0%B3%D0%B0%D0%B7%D0%B8%D0%BD%D1%83./#uk
4416808,Полтавська область,2,2,tier2,uk_4416808,https://forvo.com/word/%D0%9F%D0%BE%D0%BB%D1%82%D0%B0%D0%B2%D1%81%D1%8C%D0%BA%D0%B0%20%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C/#uk
4324033,"Порожня бочка гучить, а повна мовчить",2,6,tier2,uk_4324033,https://forvo.com/word/%D0%9F%D0%BE%D1%80%D0%BE%D0%B6%D0%BD%D1%8F%20%D0%B1%D0%BE%D1%87%D0%BA%D0%B0%20%D0%B3%D1%83%D1%87%D0%B8%D1%82%D1%8C%2C%20%D0%B0%20%D0%BF%D0%BE%D0%B2%D0%BD%D0%B0%20%D0%BC%D0%BE%D0%B2%D1%87%D0%B8%D1%82%D1%8C/#uk
